2022-02-03 00:00:37 UTC,4028628992,1290017248,234,245,7,17,14,9,13,0,0,0
2022-02-03 00:01:37 UTC,4021288960,1666535104,234,245,7,17,95,9,13,0,0,0
2022-02-03 00:02:38 UTC,4007657472,2510166520,234,245,7,17,148,9,13,0,0,0
2022-02-03 00:03:38 UTC,4023910400,1036114080,234,245,7,17,19,9,13,0,0,0
2022-02-03 00:04:39 UTC,4042260480,1865928768,234,245,7,17,158,9,13,0,0,0
2022-02-03 00:05:39 UTC,3918528512,2817254728,234,245,7,17,12,9,13,0,0,0
2022-02-03 00:06:42 UTC,4031250432,2518466984,235,245,7,17,10,9,13,0,0,0
2022-02-03 00:07:43 UTC,4017094656,1050278888,234,245,7,17,11,9,13,0,0,0
2022-02-03 00:08:43 UTC,4019716096,1010226792,234,245,7,17,0,9,13,0,0,0
2022-02-03 00:09:44 UTC,4049600512,1805593392,234,245,7,17,5,9,13,0,0,0
2022-02-03 00:10:44 UTC,4022861824,2011121672,234,245,7,17,334,9,13,0,0,0
2022-02-03 00:11:45 UTC,4014997504,2537049136,234,245,7,17,11,9,13,0,0,0
2022-02-03 00:12:45 UTC,4033347584,994760752,234,245,7,17,41,9,13,0,0,0
2022-02-03 00:13:50 UTC,4028628992,2236819200,234,245,7,17,12,9,13,0,0,0
2022-02-03 00:14:51 UTC,4020764672,1090304864,234,245,7,17,3,9,13,0,0,0
2022-02-03 00:15:52 UTC,4028104704,1036834360,234,245,7,17,16,9,13,0,0,0
2022-02-03 00:16:52 UTC,4017618944,1888155504,234,245,7,17,25,9,13,0,0,0
2022-02-03 00:17:54 UTC,4012376064,2452800000,234,245,7,17,12,9,13,0,0,0
2022-02-03 00:18:55 UTC,4033347584,1633133408,234,245,7,17,31,9,13,0,0,0
2022-02-03 00:19:55 UTC,4021288960,2349784040,234,245,7,17,16,9,13,0,0,0
2022-02-03 00:20:56 UTC,4034920448,505738104,234,245,7,17,10,9,13,0,0,0
2022-02-03 00:21:57 UTC,4010803200,1285090248,234,245,7,17,12,9,13,0,0,0
2022-02-03 00:22:57 UTC,4041211904,1685511672,234,245,7,17,159,9,13,0,0,0
2022-02-03 00:23:57 UTC,4005036032,837420128,234,245,7,17,35,9,13,0,0,0
2022-02-03 00:24:58 UTC,4028104704,1360172568,234,245,7,17,10,9,13,0,0,0
2022-02-03 00:25:58 UTC,4006608896,1929827608,234,245,7,17,178,9,13,0,0,0
2022-02-03 00:27:00 UTC,4027580416,745397568,234,245,7,17,9,9,13,0,0,0
2022-02-03 00:28:01 UTC,4012376064,1354897392,234,245,7,17,9,9,13,0,0,0
2022-02-03 00:29:01 UTC,4026531840,1383991312,234,245,7,17,14,9,13,0,0,0
2022-02-03 00:30:02 UTC,4031774720,2538613600,234,245,7,17,10,9,13,0,0,0
2022-02-03 00:31:03 UTC,4024958976,1212810720,234,245,7,17,23,9,13,0,0,0
2022-02-03 00:32:03 UTC,4040687616,1246459080,234,245,7,17,16,9,13,0,0,0
2022-02-03 00:33:04 UTC,4028104704,1873932936,234,245,7,17,211,9,13,0,0,0
2022-02-03 00:34:05 UTC,4024958976,1224566128,234,245,7,17,24,9,13,0,0,0
2022-02-03 00:35:05 UTC,4027580416,1514665872,234,245,7,17,16,9,13,0,0,0
2022-02-03 00:36:06 UTC,4021813248,1689808304,235,245,7,17,12,9,13,0,0,0
2022-02-03 00:37:07 UTC,4018667520,2371708920,235,245,7,17,13,9,13,0,0,0
2022-02-03 00:38:07 UTC,3961520128,2735120672,235,245,7,17,15,9,13,0,0,0
2022-02-03 00:39:08 UTC,4024958976,940663896,235,245,7,17,8,9,13,0,0,0
2022-02-03 00:40:09 UTC,4032299008,1364118832,235,245,7,17,24,9,13,0,0,0
2022-02-03 00:41:09 UTC,4009230336,2051659640,235,245,7,17,163,9,13,0,0,0
2022-02-03 00:42:10 UTC,3986161664,2147233936,235,245,7,17,11,9,13,0,0,0
2022-02-03 00:43:12 UTC,4013948928,399705280,235,245,7,17,9,9,13,0,0,0
2022-02-03 00:44:12 UTC,4037541888,1572796160,235,245,7,17,17,9,13,0,0,0
2022-02-03 00:45:13 UTC,4026007552,2331984080,235,245,7,17,22,9,13,0,0,0
2022-02-03 00:46:14 UTC,4020240384,789872040,235,245,7,17,5,9,13,0,0,0
2022-02-03 00:47:14 UTC,4024434688,1273576656,235,245,7,17,8,9,13,0,0,0
2022-02-03 00:48:16 UTC,4021288960,2499880744,235,245,7,17,18,9,13,0,0,0
2022-02-03 00:49:16 UTC,4026007552,1455991776,235,245,7,17,359,9,13,0,0,0
2022-02-03 00:50:17 UTC,4031774720,1658200448,235,245,7,17,9,9,13,0,0,0
2022-02-03 00:51:18 UTC,4027056128,2356724488,235,245,7,17,22,9,13,0,0,0
2022-02-03 00:52:18 UTC,4020764672,2004676432,235,245,7,17,9,9,13,0,0,0
2022-02-03 00:53:18 UTC,4029153280,576719584,235,245,7,17,54,9,13,0,0,0
2022-02-03 00:54:19 UTC,4027056128,1755086208,235,245,9,17,21,9,13,0,0,0
2022-02-03 00:55:20 UTC,4028628992,2008186144,235,245,7,17,19,9,13,0,0,0
2022-02-03 00:56:20 UTC,3947364352,3084779696,236,245,8,17,9,9,13,0,0,0
2022-02-03 00:57:20 UTC,4020764672,626284880,235,245,7,17,9,9,13,0,0,0
2022-02-03 00:58:21 UTC,4012900352,2252156560,235,245,7,17,19,9,13,0,0,0
2022-02-03 00:59:21 UTC,3961520128,2295954032,235,245,7,17,7,9,13,0,0,0
2022-02-03 01:00:22 UTC,3983015936,1212805048,235,245,7,17,16,9,13,0,0,0
2022-02-03 01:01:23 UTC,4027056128,1628159088,235,245,7,17,14,9,13,0,0,0
2022-02-03 01:02:23 UTC,4031774720,2151399440,235,245,7,17,286,9,13,0,0,0
2022-02-03 01:03:24 UTC,4011327488,579613912,235,245,7,17,19,9,13,0,0,0
2022-02-03 01:04:25 UTC,3967811584,1700153672,235,245,7,17,80,9,13,0,0,0
2022-02-03 01:05:25 UTC,4022337536,1203187448,235,245,7,17,13,9,13,0,0,0
2022-02-03 01:06:27 UTC,4017618944,1839942952,235,245,7,17,7,9,13,0,0,0
2022-02-03 01:07:28 UTC,4007657472,2273386152,235,245,7,17,41,9,13,0,0,0
2022-02-03 01:08:29 UTC,4016570368,2170820592,235,245,7,17,13,9,13,0,0,0
2022-02-03 01:09:29 UTC,4044357632,1240679896,235,245,7,17,130,9,13,0,0,0
2022-02-03 01:10:30 UTC,4014997504,1961385536,235,245,7,17,12,9,13,0,0,0
2022-02-03 01:11:31 UTC,4017094656,1914163240,235,245,7,17,6,9,13,0,0,0
2022-02-03 01:12:32 UTC,3995074560,2397080120,235,245,7,17,215,9,13,0,0,0
2022-02-03 01:13:32 UTC,4014997504,509949280,235,245,7,17,104,9,13,0,0,0
2022-02-03 01:14:33 UTC,4035969024,1310426880,235,245,7,17,20,9,13,0,0,0
2022-02-03 01:15:34 UTC,4037541888,1487594192,235,245,7,17,13,9,13,0,0,0
2022-02-03 01:16:35 UTC,4028104704,1637955080,235,245,7,17,5,9,13,0,0,0
2022-02-03 01:17:35 UTC,3981967360,2333814832,235,245,7,17,49,9,13,0,0,0
2022-02-03 01:18:38 UTC,3966763008,2605758136,235,245,7,17,8,9,13,0,0,0
2022-02-03 01:19:38 UTC,3915382784,869303696,235,245,7,17,5,9,13,0,0,0
2022-02-03 01:20:39 UTC,4030726144,1636615480,235,245,7,17,12,9,13,0,0,0
2022-02-03 01:21:39 UTC,4005560320,1300196288,235,245,7,17,13,9,13,0,0,0
2022-02-03 01:22:39 UTC,4010278912,2027175488,235,245,7,17,16,9,13,0,0,0
2022-02-03 01:23:40 UTC,3963617280,1946088776,235,245,7,17,30,9,13,0,0,0
2022-02-03 01:24:41 UTC,4014997504,634722120,235,245,7,17,12,9,13,0,0,0
2022-02-03 01:25:41 UTC,4017618944,1462857488,235,245,7,17,303,9,13,0,0,0
2022-02-03 01:26:42 UTC,4027580416,2334641912,235,245,7,17,4,9,13,0,0,0
2022-02-03 01:27:42 UTC,4023386112,912764568,235,245,7,17,24,9,13,0,0,0
2022-02-03 01:28:46 UTC,4030726144,583500952,235,245,7,17,8,9,13,0,0,0
2022-02-03 01:29:45 UTC,3998220288,1149641504,235,245,7,17,319,9,13,0,0,0
2022-02-03 01:30:46 UTC,4027056128,1509793312,235,245,7,17,9,9,13,0,0,0
2022-02-03 01:31:47 UTC,4020240384,2262896712,235,245,7,17,19,9,13,0,0,0
2022-02-03 01:32:47 UTC,4010278912,432890480,235,245,7,17,17,9,13,0,0,0
2022-02-03 01:33:49 UTC,4014473216,1383158048,235,245,9,17,19,9,13,0,0,0
2022-02-03 01:34:50 UTC,4022337536,1907481504,235,245,7,17,224,9,13,0,0,0
2022-02-03 01:35:51 UTC,4008181760,2535716256,235,245,7,17,11,9,13,0,0,0
2022-02-03 01:36:52 UTC,3976724480,2465206768,235,245,7,17,4,9,13,0,0,0
2022-02-03 01:37:53 UTC,4020240384,2972170208,235,245,7,17,10,9,13,0,0,0
2022-02-03 01:38:53 UTC,4032299008,1130492232,235,245,7,17,9,9,13,0,0,0
2022-02-03 01:39:54 UTC,4011327488,2206077128,235,245,7,17,31,9,13,0,0,0
2022-02-03 01:40:54 UTC,4034396160,1752863400,235,245,7,17,21,9,13,0,0,0
2022-02-03 01:41:55 UTC,3989307392,2634556344,235,245,7,17,3,9,13,0,0,0
2022-02-03 01:42:57 UTC,4007133184,2957901480,236,245,7,17,169,9,13,0,0,0
2022-02-03 01:43:58 UTC,4017094656,710184088,235,245,7,17,11,9,13,0,0,0
2022-02-03 01:44:58 UTC,4021813248,1053640272,235,245,7,17,10,9,13,0,0,0
2022-02-03 01:45:59 UTC,4033347584,770297944,235,245,7,17,16,9,13,0,0,0
2022-02-03 01:46:59 UTC,4011851776,1803521432,235,245,7,17,13,9,13,0,0,0
2022-02-03 01:48:00 UTC,3969908736,2032405320,235,245,7,17,4,9,13,0,0,0
2022-02-03 01:49:00 UTC,4021288960,623573720,235,245,7,17,220,9,13,0,0,0
2022-02-03 01:50:00 UTC,4012900352,924177456,235,245,7,17,6,9,13,0,0,0
2022-02-03 01:51:01 UTC,4013424640,2282320200,235,245,7,17,22,9,13,0,0,0
2022-02-03 01:52:02 UTC,3997171712,2557570144,235,245,7,17,16,9,13,0,0,0
2022-02-03 01:53:03 UTC,4019191808,2104898416,235,245,7,17,119,9,13,0,0,0
2022-02-03 01:54:04 UTC,4029153280,1337783056,237,245,7,17,14,9,13,0,0,0
